model_name,Low Fidelity,High Fidelity,B_Ramp_Angle,B_Diffusor_Angle,B_Trunklid_Angle,C_Side_Mirrors_Rotation,D_Rear_Window_Inclination,D_Winscreen_Inclination,C_Side_Mirrors_Translate_X,C_Side_Mirrors_Translate_Z,D_Winscreen_Length,D_Rear_Window_Length,E_A_B_C_Pillar_Thickness,G_Trunklid_Curvature,G_Trunklid_Length,H_Front_Bumper_Curvature,H_Front_Bumper_Length,F_Door_Handles_Thickness,F_Door_Handles_Z_Position,E_Fenders_Arch_Offset,A_Car_Length,F_Door_Handles_X_Position,A_Car_Width,A_Car_Roof_Height,A_Car_Green_House_Angle
F_S_WWS_WM_051,0.241239699404687,0.229206758388704,4.01519,1.78951,3.97158,8.68468,0.75,-1.12,-8.04017,4.31784,-2.88838,37.4139,-11.4571,-0.3,-18.7737,0.8,19.542,13.1763,-26.2913,-12.9201,-42.1535,-15.2952,147.512,-48.9059,-59.4077
F_S_WWS_WM_053,0.211166133703798,0.246148143445183,-3.64647,11.6744,19.2246,-13.3196,-0.29,1.76,0.0795703,1.81397,-46.3118,3.68666,-9.25189,-0.2,3.59731,1,14.5889,1.05082,11.2466,-19.7039,57.099,-8.83084,112.34,-0.641698,-65.1885
F_S_WWS_WM_054,0.214379088920881,0.231255726754153,4.26423,4.82081,-0.0237125,12.9125,2.33,-0.77,-0.638662,-0.0671311,36.9819,16.2219,-6.03981,0.5,26.7122,0.8,-3.00514,15.5079,-11.4415,-19.0879,63.7381,-47.553,-13.1113,36.772,-198.922
F_S_WWS_WM_055,0.247151329197919,0.251125128199336,13.1353,1.93078,9.32299,-10.9935,0.59,-1.24,-1.64344,-4.92366,14.5829,-61.2858,-7.48999,0.3,8.32843,-0.1,9.89929,-7.68389,-26.8854,23.6259,104.28,-45.9744,16.2842,-57.8694,85.6533
F_S_WWS_WM_056,0.232095196028146,0.256416732272425,-0.0388756,7.41232,12.3098,16.6153,1.09,0.95,-9.55242,6.90909,10.2509,46.4007,-12.5634,0.2,25.8662,0.6,-24.9286,12.1821,18.2327,0.679624,-55.6252,-12.8859,86.0909,12.9676,126.022
F_S_WWS_WM_057,0.236789599154925,0.237871726604651,-5.98851,4.07936,19.7971,18.6016,0.72,-1.23,1.48677,1.84382,43.7524,4.22485,-8.37552,0,-21.6,0.4,38.3261,-15.4442,-21.8855,4.0334,-4.87615,8.66135,90.8275,-14.2313,59.9834
F_S_WWS_WM_058,0.231521923090145,0.239211825335548,-6.8927,0.191741,5.08488,2.95786,0.44,-1.36,-2.67982,5.09923,-33.9468,-86.4654,-2.27495,0.6,29.165,0.5,8.59919,-12.4803,-3.45668,48.9472,59.1773,1.12825,149.105,26.0758,137.382
F_S_WWS_WM_059,0.239431428012882,0.238916398072848,1.16844,8.81047,7.91095,-3.98225,-0.61,-0.13,9.98959,3.75343,-43.0258,70.4447,-5.71221,0.2,-12.4045,-0.1,-24.4181,8.45809,27.5041,-13.1739,43.9449,-47.0876,80.607,-29.3383,113.353
F_S_WWS_WM_062,0.213599273483441,0.239662131903654,14.309,6.54768,-6.35709,-9.66101,-1.33,1.18,13.3778,-1.22066,-26.9623,71.2527,-7.85074,0.2,-4.37526,0.6,-1.64247,28.2051,-13.8843,18.3368,43.3021,44.6226,51.4212,3.73091,-27.9658
F_S_WWS_WM_063,0.199920263859584,0.286696217325581,12.6839,12.234,-5.32359,6.92844,1.16,-1.59,-1.9296,-2.04512,20.5853,-48.2582,-10.3974,-0.1,-34.8116,-0.4,-9.81795,15.4381,1.28191,29.7391,8.79057,23.333,75.0177,70.1269,-25.4477
F_S_WWS_WM_064,0.206821448674951,0.24429177158804,11.485,3.0891,-0.156867,-10.4207,-1.34,0.88,5.11886,-2.25905,47.2631,140.652,-12.6005,0.7,0.962912,0.4,47.9245,-10.5186,22.5224,-20.9739,26.8025,-16.3181,72.6185,77.9713,-98.6488
F_S_WWS_WM_065,0.17550253370379,0.242433504860465,3.68679,3.21829,-5.85023,-12.2034,-0.8,0.21,-6.36673,6.64293,-41.2796,-79.4199,0.120779,-0.2,-19.4659,0.9,0.36407,18.8088,-17.3213,46.3782,51.6223,19.2904,37.765,51.8599,-115.612
F_S_WWS_WM_066,0.233757254410635,0.213387579079734,5.2301,1.38006,-7.47713,-12.9914,-1.55,2.22,11.2614,2.00545,-42.2904,-49.1283,-2.42039,0.6,-24.6934,0,27.8351,22.8886,12.1077,-1.9036,-11.5411,17.6989,73.4172,-50.0044,14.8278
F_S_WWS_WM_067,0.198800733816364,0.253370066049834,1.49218,8.4468,2.79728,0.958303,1.92,-0.78,-5.37821,3.33305,3.07468,143.336,-1.86766,0.7,34.8825,0.7,-0.856744,26.9475,-8.05447,33.613,95.5656,42.4647,124.918,30.161,-84.0097
F_S_WWS_WM_068,0.212973097188424,0.232502733066445,8.65745,8.99024,8.79453,5.66608,1.03,0.58,-0.314952,-0.52494,-47.5101,-76.7586,-2.10159,0.1,32.8529,0.4,45.495,25.0571,-16.1636,-3.88847,-30.522,-48.5251,40.6694,15.8643,-113.417
F_S_WWS_WM_069,0.229853816927156,0.223293467455149,9.10558,-0.0274714,10.5647,0.424774,-0.09,1.77,11.5991,4.59013,49.5104,-30.1779,1.29387,0.1,-26.9947,0.3,52.2213,27.7962,16.6171,32.1607,-22.0515,4.02767,141.99,-17.4389,147.641
F_S_WWS_WM_070,0.219180042318342,0.253294066192691,6.81563,0.386117,-6.56008,3.60531,-0.1,-0.8,8.96836,-2.91352,32.3345,17.598,-6.61017,0.5,10.329,-0.1,-21.4003,27.084,-2.6999,47.5399,81.92,37.2096,-8.55409,-3.92932,-195.616
F_S_WWS_WM_071,0.207247593416138,0.218993123318937,5.16265,-6.99089,7.00028,-8.09272,1.48,-0.58,11.8357,8.37785,2.67085,-82.9623,1.50487,0.7,-22.1097,0.4,21.5526,19.2907,24.3591,-21.4439,-10.7403,-6.54833,-20.5518,63.0411,-109.202
F_S_WWS_WM_072,0.213500076867909,0.278071348162791,-7.08536,-7.41645,1.70528,-13.4914,-0.31,-1.27,11.4561,8.06763,10.9957,-17.2091,-12.8885,0.7,-19.2613,0.6,35.0653,5.39458,8.69396,51.0981,-6.44178,5.14348,72.1611,80.6637,54.7768
F_S_WWS_WM_073,0.206859670178504,0.211263483923588,2.01438,-2.96881,5.55751,-18.067,0.56,-0.64,-8.02077,1.02883,43.3045,32.9451,-0.158323,0.5,38.9495,-0.3,15.1732,18.1055,1.18185,-2.38861,78.2988,11.1016,74.281,63.3661,-195.349
F_S_WWS_WM_075,0.203539740941428,0.230335334096345,13.9331,-1.16466,14.343,19.3653,-0.78,1.1,4.48063,7.32167,31.6496,144.769,-9.27697,-0.2,-6.11959,0.9,16.5981,0.144484,4.85756,-16.2127,-17.7229,20.8284,12.0725,66.794,0.458509
F_S_WWS_WM_076,0.214515258797023,0.215751116435216,8.47163,1.92059,-6.37973,-7.61462,0.15,0.44,14.657,6.57401,-42.583,9.89722,4.78586,0.6,-8.42237,-0.1,24.7564,-15.6695,-2.88566,-7.45974,119.717,-39.6603,122.338,-9.38895,-108.961
F_S_WWS_WM_077,0.212969574324076,0.253434086774086,-1.52524,2.35977,13.6815,-12.2887,-0.89,2.1,17.1326,-2.56972,35.7446,-73.1301,-7.65598,0.1,-25.4996,0.4,57.8685,7.98449,12.6356,26.7613,107.132,-34.2082,132.781,27.1138,-185.266
F_S_WWS_WM_078,0.23350731006933,0.254697990518272,6.0752,3.63529,1.03659,-3.17428,-0.18,2.08,18.0556,4.34223,-12.2671,148.793,-7.482,-0.1,-39.8823,0,27.6621,-18.8328,17.7967,23.1288,60.3413,-8.55942,27.2912,-59.2143,21.7907
F_S_WWS_WM_079,0.189844488600791,0.240242226641196,11.1432,6.30253,-5.30186,15.2918,1.21,2.18,-1.05702,0.780783,-18.8297,54.3632,-0.115303,0.5,-0.348883,-0.2,35.8074,25.1178,-15.5874,11.4857,-41.883,1.44293,-51.6168,80.0676,-33.5897
F_S_WWS_WM_080,0.233189745030767,0.262266137850498,3.63991,-2.08332,15.3919,-3.92246,1.66,0.06,4.66926,8.96062,37.9358,-83.2544,-12.3034,0.3,-30.676,-0.1,-1.89964,-13.7564,3.5526,50.6538,62.4915,21.847,-2.42089,-47.77,104.271
F_S_WWS_WM_081,0.14466346478091,0.226220390681063,-6.43278,-3.23396,3.62362,5.6013,1.36,1.75,7.88908,6.53094,-0.48562,-39.8002,4.87345,-0.3,34.5849,0.7,2.37074,4.30935,-25.1647,16.16,103.569,35.2674,-12.6869,19.5177,60.0568
F_S_WWS_WM_082,0.267083139070827,0.242322620508306,-4.21357,-0.0894318,7.11488,-8.87454,-1.4,-1.62,-3.1281,6.55532,24.3209,-43.8126,-12.6938,0.7,16.9512,0.9,12.3103,9.58312,-17.8279,16.741,40.1414,27.2799,22.9983,-54.4601,115.332
F_S_WWS_WM_083,0.213201133372543,0.230190928046512,0.847271,12.4724,4.15309,12.9717,-0.62,0.64,13.1116,-2.31166,-47.2688,-10.7007,-1.78618,0,12.8097,0.8,-9.6818,-18.461,19.6548,24.2571,-44.7912,40.6658,69.4386,17.4182,92.1014
F_S_WWS_WM_084,0.232180417432824,0.226268234312292,12.1194,-5.72543,8.67513,5.90266,-0.76,0.73,5.39813,-0.0200747,-12.4536,40.1784,-9.46416,-0.2,35.3167,0.4,56.1875,23.7151,-1.59406,44.2848,59.9544,45.2873,107.081,-44.8365,-153.417
F_S_WWS_WM_085,0.212612477515548,0.241986557149502,10.1618,-5.90353,19.5827,-14.1443,-0.88,0.43,-2.65709,-4.06031,29.5708,83.4885,-5.30543,-0.1,7.88542,0.8,25.0686,-5.64847,13.0466,45.8151,45.9269,32.1505,109.008,23.4909,117.017
F_S_WWS_WM_086,0.241298870336317,0.22611257844186,-0.527802,-4.58863,13.2854,-16.9344,2.07,1.22,-7.14646,-1.25088,3.7399,-26.3253,-5.15837,0.6,-18.6296,-0.3,25.3921,-1.47266,16.9421,-0.0188411,61.7582,-22.4399,65.4327,-59.7181,-37.9416
F_S_WWS_WM_087,0.214802909830995,0.23648983513289,-4.76577,8.51474,-5.75477,8.8656,1.97,-0.72,18.6646,-3.50066,22.5832,-69.6234,-1.98936,0.5,20.6193,0.8,-13.785,7.75658,-16.3899,2.35485,29.7169,13.2822,75.8858,23.5726,130.706
F_S_WWS_WM_089,0.201421562169231,0.208709037491694,-0.0568439,-6.40049,-1.54967,-0.739422,0.65,2.36,-8.97293,5.3507,-43.4139,10.7673,3.70839,0.3,-22.8324,0.4,34.3541,1.23099,-12.6555,-10.4114,-9.33593,26.6183,46.96,38.8595,-50.0596
F_S_WWS_WM_090,0.186810188479654,0.269959032016611,6.17557,13.0753,4.35773,18.7679,-0.9,0.78,1.88285,6.30112,-41.9653,115.69,-3.78206,0.1,-1.50266,0,-13.3246,-15.068,-25.8855,35.0147,-30.4024,-20.1443,-7.63838,66.9162,37.8277
F_S_WWS_WM_091,0.221955391170506,0.287164314312292,13.9988,12.5763,14.7906,-0.256689,1.94,0.67,2.6472,5.826,-3.44286,-10.5869,-12.457,0,15.4767,-0.2,-12.3638,29.2967,13.0099,32.6107,-18.4644,9.43234,-59.486,41.6892,103.245
F_S_WWS_WM_093,0.215036443626184,0.246207826740864,5.06481,2.49074,12.2158,16.759,-0.79,-1.03,3.4795,-4.69645,-16.4054,93.7819,-13.5788,0.5,-31.496,-0.4,5.51448,23.5265,-7.88261,0.487496,53.0947,-35.4444,109.961,-32.319,-66.6255
F_S_WWS_WM_094,0.195276461156634,0.250679463435216,12.0801,9.59945,12.5088,19.4906,1.75,0.72,4.72632,-3.42787,-35.7098,-15.3577,-1.0577,0.3,26.1749,-0.2,-2.48605,3.30694,25.5184,47.9609,40.7519,-32.8962,105.055,38.6734,-21.1387
F_S_WWS_WM_095,0.190247504744567,0.230937505066445,2.14762,9.96602,2.87842,13.1608,-1.68,0.15,-3.6691,3.92401,0.160939,-0.424535,-9.8336,0.2,35.7901,0.8,42.8141,-11.5165,-25.3382,-17.4027,37.4045,-8.63785,-9.03726,88.5682,135.488
F_S_WWS_WM_096,0.20580454004421,0.206594789614618,2.32805,-7.82788,-2.47309,18.1804,-0.03,0.88,10.4821,6.45353,39.5244,78.704,2.42086,0.8,28.8138,1,31.0421,10.4971,9.78999,-0.136251,-54.0827,35.9741,-7.3669,45.6949,-29.9495
F_S_WWS_WM_097,0.21792595719066,0.249178907561462,0.997573,5.31814,7.99781,-16.7611,2.08,0.22,12.3594,3.19969,-22.7576,38.7674,-10.3502,0.1,33.2576,-0.4,45.9834,-3.09164,28.8369,40.6286,93.7792,28.1677,-5.96067,-44.4408,76.2592
F_S_WWS_WM_098,0.208085766297116,0.251412059730897,6.49807,9.02438,-5.00505,5.54949,1.24,0.37,1.16697,-2.39352,-24.9142,-18.8325,-13.5189,0.7,30.444,0.6,-18.9716,-18.6849,0.0289985,5.9175,14.061,-5.0426,-40.511,78.9662,-89.1844
F_S_WWS_WM_099,0.230576597288559,0.251790367302326,7.55305,0.439101,-3.85085,0.0973435,-1.25,-1.01,-9.96959,-4.39533,40.1886,-87.0297,-6.76182,0.1,-7.73461,0,21.8623,8.29412,-10.5777,28.6874,-15.6898,37.3062,111.482,-32.812,84.6768
F_S_WWS_WM_100,0.218405669711154,0.237615908873754,12.8486,13.2456,-4.49123,8.24463,-0.2,0.28,14.8651,-2.07286,-31.7686,96.1536,-11.9197,0.4,-34.3014,0.3,38.2047,0.465897,-1.9729,-23.9465,128.433,3.96813,-27.8243,-35.9679,-140.634
F_S_WWS_WM_101,0.189314727455786,0.223146875019933,3.28302,-1.35015,13.7672,-9.41544,-0.64,1.93,18.4869,0.45914,46.5686,92.4451,-0.195517,0.2,-1.66649,0.7,-18.7878,28.4009,21.676,-2.34256,-26.6007,-42.1468,10.597,75.5029,-26.7505
F_S_WWS_WM_102,0.218736397719936,0.271725036627907,-3.26263,10.1715,3.45405,-11.4947,-0.84,0.43,10.8037,-3.83319,22.4358,-9.14081,-9.98544,0,31.4751,0.7,-9.12984,-11.3595,22.9206,43.4589,82.7924,-26.3583,-56.6694,46.8354,-171.92
F_S_WWS_WM_103,0.226780049055694,0.261735453295681,13.829,14.8996,4.212,15.5196,0.21,0.25,-9.07096,0.19474,35.5994,-19.5455,-11.9519,0.7,-37.3888,0.3,25.2181,19.2037,-17.401,18.6596,41.2649,-10.6132,131.323,-26.3131,100.86
F_S_WWS_WM_104,0.204498668564815,0.246432252983389,12.2,-4.89283,-2.09734,-4.98482,-0.6,2.28,0.64675,0.360836,37.4293,-28.8691,-11.4976,0.7,7.04659,0.7,-10.3374,22.4881,-17.1686,46.4631,89.3351,6.90959,128.399,46.3363,-36.7533
F_S_WWS_WM_105,0.224971738630312,0.240566443003322,-4.72684,-1.7724,16.2315,-1.63701,2.46,0.81,-7.57116,2.26483,45.4339,120.461,0.178894,0.4,2.53835,-0.2,-9.8215,-2.20998,4.48476,46.7063,-20.9021,-12.7937,-26.425,-1.98531,-41.5519
F_S_WWS_WM_106,0.227850040688115,0.231154389046512,11.9958,-1.89559,0.253089,-16.6172,1.74,-1.49,1.94861,-2.36271,-30.5266,6.82413,-3.33724,0.3,3.36904,-0.1,-20.2772,-11.2895,-9.88517,2.90814,-46.5743,33.4251,-28.6665,-45.5858,-54.6862
F_S_WWS_WM_107,0.236959538761824,0.255764634421927,10.4941,11.1875,-0.557074,7.0577,-1.71,0.89,1.75878,-3.32448,42.5855,118.676,-3.60287,0.5,-0.897932,-0.3,51.9195,20.756,12.0186,35.5237,89.1562,22.7526,117.698,-51.6693,49.3522
F_S_WWS_WM_108,0.200334194785782,0.241858567531561,3.04517,-5.69137,-7.06383,14.0516,0.51,-1.06,-0.0555584,8.83285,-12.3244,-87.4172,-11.1921,0.6,5.17136,0.2,57.6249,9.57108,-18.8282,-5.77591,-6.21026,16.8692,-8.28156,68.1095,22.6623
F_S_WWS_WM_109,0.246708134488071,0.288526900591362,-5.26863,7.4964,4.42385,-13.7415,-1.41,-1.73,-1.88508,4.88355,-4.30148,-41.1733,-6.50598,-0.1,8.21811,0.3,49.5118,-4.68787,29.2287,47.3148,-54.6857,-21.0715,15.9015,-30.3505,-164.859
F_S_WWS_WM_110,0.201163549329216,0.228966557803987,0.302009,-2.33465,-1.01117,11.8945,1.09,0.75,8.10745,3.12041,-22.5406,49.0069,-14.6111,0.2,38.1247,0,52.3716,-14.5502,5.70773,-14.385,-13.2919,-19.1987,125.481,80.1462,-155.603
F_S_WWS_WM_111,0.19729115908,0.228915523431894,10.8562,-7.32506,12.8723,10.3035,2.45,0.62,3.9566,9.5718,10.6522,-65.3693,-5.60811,0.5,16.6025,0.5,11.1647,-16.601,2.63839,4.55287,47.3921,8.2157,43.7585,83.4744,-34.005
F_S_WWS_WM_112,0.203124760199771,0.266704248149502,4.04673,13.6292,9.8183,6.98825,2.46,1.33,0.298866,0.87735,-28.5626,19.2116,-6.63254,-0.3,37.3649,0,24.9108,20.64,-27.724,4.92562,87.5543,38.1732,71.2524,60.8052,67.1078
F_S_WWS_WM_113,0.224143590986596,0.271667016774086,2.1178,9.51522,6.6263,0.69824,1.79,1.2,17.8607,-0.195699,-33.2368,79.1923,-13.4689,-0.3,-28.7787,-0.2,53.5309,0.922133,-10.9001,15.9959,12.1133,-28.7107,109.437,-56.5256,-155.339
F_S_WWS_WM_114,0.198181393347421,0.230002878352159,-7.47791,-5.5525,11.484,3.27255,-0.37,-0.55,-3.2747,-4.943,2.98276,-24.4732,-12.3482,-0.4,5.75019,0.4,28.9147,-8.22371,-8.73536,-19.9695,75.9365,-18.0685,67.696,38.4013,-159.6
F_S_WWS_WM_115,0.210160579819949,0.242505844956811,-2.52446,14.6331,-0.344584,-10.3081,-0.79,0.53,16.573,6.16749,18.1891,138.513,0.642532,0.4,31.1083,0.8,56.746,18.0305,15.0287,8.95728,33.4603,-3.70869,46.6894,57.1647,72.0461
F_S_WWS_WM_116,0.205399541034962,0.286360709471761,-6.22065,12.6457,12.996,6.05135,2.24,-1.55,14.9213,1.90335,30.0161,-16.8432,-8.91446,0,10.5965,0.5,46.9526,5.64683,-25.4865,37.4338,25.6821,-25.1029,0.726884,28.7896,-176.385
F_S_WWS_WM_117,0.212838196872442,0.211166401225914,4.65458,0.1484,4.36947,8.1917,-1.04,1.48,-0.464017,-2.68854,-48.9644,43.4032,-7.912,0.6,8.48685,0.7,54.6697,-14.8994,-20.6482,2.19385,8.23756,30.0008,148.67,50.5422,20.9443
F_S_WWS_WM_118,0.201773387174988,0.265023902312292,1.40431,7.85211,-0.954174,16.0316,-1.07,0.46,14.853,6.05978,12.6702,47.9322,-14.4971,0.1,7.35728,0.1,-18.8932,-3.1986,16.7206,26.6006,120.323,45.0572,-42.5025,18.6581,28.8173
F_S_WWS_WM_119,0.218508991624807,0.23504275682392,-4.29811,-1.24288,12.5852,-3.87111,1.68,0.24,-0.843218,6.39564,-28.3721,142.531,-8.14007,0.6,-1.87584,0.3,37.2711,29.58,28.3378,-1.01412,126.329,2.71386,72.5323,3.44595,32.3426
F_S_WWS_WM_120,0.209711237192923,0.24356919610299,14.82,1.96297,12.0954,-17.5664,1.2,0.54,4.29921,9.64745,-17.5065,124.931,-9.96652,0.1,-29.8007,-0.2,23.5152,14.7486,-3.22646,11.6669,64.3523,-36.7633,45.0383,-3.38397,149.899
F_S_WWS_WM_121,0.234376153508009,0.239165532730897,-5.78927,8.01461,17.3522,17.7157,-0.45,-1.66,4.38943,5.67173,18.5933,103.552,4.04274,0.3,-7.37957,0.3,-6.85351,-1.01756,20.9208,11.7774,123.375,-36.2265,34.3398,-25.5579,-50.5797
F_S_WWS_WM_122,0.215834812240174,0.238735013887043,-6.38714,-6.83096,12.6565,5.75115,1.23,2.41,5.01704,2.73699,28.4724,104.852,-6.06572,-0.3,-24.0745,-0.2,50.9937,16.3642,-11.7586,-15.4979,-35.2645,-39.097,37.1844,0.0145039,7.44808
F_S_WWS_WM_123,0.198790481932394,0.262981483136213,3.24643,4.22421,-7.62668,0.899354,1.58,-0.73,10.2312,1.53289,47.5777,-12.7665,-3.05542,-0.4,-25.9746,-0.4,54.269,11.9984,15.6456,7.92492,70.8608,-3.04361,50.8536,0.856584,31.7001
F_S_WWS_WM_125,0.209712517163868,0.214581166830565,13.7712,-7.66466,13.4468,-11.3502,0.08,0.7,15.72,3.99054,-45.1881,46.1676,2.72893,0.4,39.9837,0.6,-1.09996,-2.26754,-10.2644,-0.498527,-21.3935,-7.68247,23.5452,67.4999,-124.397
F_S_WWS_WM_126,0.221679368093474,0.233965658724252,13.9597,-0.00682322,9.91159,12.3221,2.05,2.04,16.1335,2.23673,6.89549,87.476,-12.1891,0.4,-27.1626,0.9,0.769032,17.766,13.4675,-17.0343,-10.4265,-25.1644,93.3799,-11.4725,25.1124
F_S_WWS_WM_127,0.222434261431621,0.219083000272425,6.32029,-6.4984,-0.371285,0.535213,-1.46,2.39,-7.34102,1.78636,41.6876,17.7268,2.14181,0.1,-33.932,0.8,-6.4922,25.2573,-2.97597,-15.046,21.5952,-21.1801,-41.7293,-41.0648,13.9621
F_S_WWS_WM_128,0.217037574015863,0.241911316501661,-3.83374,6.05572,0.920555,14.4129,-1.19,2.15,10.9461,0.647419,-0.375731,43.1274,-13.6464,-0.3,34.0254,0.6,1.12328,18.894,-28.2753,-15.7516,57.8887,-38.1549,79.1765,34.8968,-52.4367
F_S_WWS_WM_129,0.192579190401853,0.239022645518272,9.81578,-5.17871,16.039,3.36547,0.68,0.57,-3.08273,-2.98412,17.1012,-94.2002,-8.96833,-0.3,-35.2907,0.5,12.2701,19.9064,-19.0778,35.8807,53.412,-40.1087,136.613,62.695,56.8716
F_S_WWS_WM_130,0.207919204262007,0.268531579521595,-0.0121556,12.2774,6.46923,-19.4537,0.74,-1.56,4.64618,3.61512,32.9506,83.9049,-8.70262,-0.4,-16.7733,0,37.4068,2.73213,4.70346,39.2319,115.984,-48.757,7.39161,-13.8513,-14.8195
F_S_WWS_WM_131,0.240856227396982,0.232898429800664,-2.69047,5.30688,5.97024,5.7979,1.47,-0.63,19.8958,6.89243,-13.8924,-88.1711,-9.9309,0.6,-35.4193,0,38.8875,-10.9339,4.58108,-15.3872,37.7564,14.1695,125.235,-33.4251,-41.0291
F_S_WWS_WM_132,0.223631817746729,0.260197787880399,-4.69316,-2.99821,3.8054,-4.06097,1.42,-0.76,-3.33563,2.31578,7.63545,114.866,-14.0781,-0.1,0.568472,0.2,21.1696,17.2403,22.2805,-13.9736,-57.8626,-29.7812,-48.8409,47.3205,-120.061
F_S_WWS_WM_133,0.205295957228583,0.247235033554817,5.25286,11.8674,-1.20408,10.5937,-0.23,0.86,-7.01534,8.77261,-27.1042,73.9865,-14.4183,0,2.96576,-0.3,55.2538,26.6472,-6.25036,13.6288,67.1369,-2.51593,18.1284,57.4883,124.906
F_S_WWS_WM_134,0.234793421833063,0.247703384820598,-1.95605,5.00815,18.6836,-3.21044,2.44,0.87,12.2925,6.92883,-24.4003,-4.42535,-5.35319,0.4,-22.5212,0.3,-8.71387,-16.1673,19.0824,6.83643,69.8037,-23.1804,-59.007,6.48645,-109.935
F_S_WWS_WM_135,0.215596917641741,0.25364274617608,3.78578,-0.50122,-3.14006,-16.3554,-0.81,1.08,8.05988,8.32206,12.0321,-27.4609,-5.51504,0.4,-31.1718,0,36.6822,7.61263,-26.1628,31.8127,68.7702,47.9533,-53.4803,2.00493,57.4909
F_S_WWS_WM_136,0.162922772682945,0.260591498196013,9.22757,12.0024,-3.05127,-12.7879,-0.13,1.9,7.9656,-2.88544,-31.0989,41.1993,-2.93615,-0.3,39.2475,-0.1,-5.93147,-14.3889,27.2864,8.38197,68.2423,14.989,32.3977,86.6918,19.3706
F_S_WWS_WM_137,0.239162542476454,0.277585801285714,-5.13496,9.76767,-2.68786,-14.0748,0.81,1.44,11.929,6.7307,45.1251,80.1932,-13.9148,0.3,37.9109,0.8,-5.39029,-7.7178,5.20351,30.973,-8.95169,14.4912,116.304,-0.132119,68.4255
F_S_WWS_WM_138,0.217902977664298,0.21240425061794,3.00487,-5.01963,18.2613,9.51063,-1.05,0.52,16.6414,9.69717,11.6854,137.958,1.3357,-0.3,33.7059,0,28.2374,1.31296,2.92333,12.191,17.3711,18.7431,139.211,7.31932,-12.4749
F_S_WWS_WM_139,0.208270978744359,0.24344474827907,-4.43033,-7.11563,16.7514,-5.76237,0.61,1.1,13.9135,-1.85339,27.6449,72.9825,1.58555,-0.3,4.17967,0.5,-13.1998,-17.2335,-24.8251,36.1192,64.2025,11.8037,17.4941,2.62575,-169.139
F_S_WWS_WM_140,0.213600786412378,0.243259092657807,10.9028,2.98436,14.3026,-8.03838,1.5,1.22,15.9445,1.16413,41.9505,99.9412,-8.08929,0.4,-30.7598,-0.2,58.1043,6.77491,9.21934,32.4885,3.71275,49.411,-19.484,56.7341,87.5564
F_S_WWS_WM_141,0.223380024262846,0.221786183083056,-3.08048,3.14297,1.06836,18.8463,2.17,1.09,0.903987,2.00937,37.5733,4.7164,2.07094,0.8,-16.5604,0.1,-3.30701,-4.54103,25.5535,8.33893,2.44344,-48.6856,100.599,1.78431,50.8333
F_S_WWS_WM_142,0.211015948534549,0.245258521249169,13.8783,-7.88364,5.13693,4.44085,-0.21,-1.16,4.54058,-3.02449,-5.9037,71.9003,-9.05113,0.6,-18.9892,0,24.061,-13.6916,-1.21648,-10.7539,79.9992,42.1102,-51.9827,26.4749,59.2701
F_S_WWS_WM_143,0.225080095274565,0.23363813689701,-6.94098,2.46668,10.6615,19.6272,1.4,0.12,10.8871,7.3606,-48.6467,101.391,0.623319,0,-26.1897,0.1,2.74293,-2.96076,11.3413,-22.2471,-47.4872,30.8719,98.627,25.6693,1.79322
F_S_WWS_WM_144,0.209018844141326,0.226362317624585,3.87471,-6.05972,-3.58403,-1.85356,1.58,0.18,-6.48285,7.72903,-35.3988,-27.0547,4.09454,0.5,-10.6424,0.4,-17.1111,12.7976,-4.37053,51.3965,85.7814,-19.9662,-31.488,-12.7598,95.0328
F_S_WWS_WM_145,0.232992101445236,0.220158688996678,-2.39651,1.10941,-3.16895,-13.9493,1.7,0.18,9.92338,-4.22263,-34.4093,3.91285,-6.34222,0.7,8.69859,1,-5.0717,-9.94009,8.90053,-23.7936,13.5134,-40.8828,66.5211,-16.9058,1.03757
F_S_WWS_WM_146,0.214488614832942,0.237604995259136,-2.55144,2.06691,-5.99119,-7.19916,2.32,1.55,15.4928,3.29237,32.8137,-79.6718,-2.01186,0.4,27.9241,0.1,55.5993,-17.122,-17.6642,20.029,88.1854,3.32759,6.70881,6.86803,-61.7087
F_S_WWS_WM_147,0.230435425653995,0.223933738900332,10.3885,-7.85919,16.3721,-9.58829,1.45,-0.19,6.93124,-2.60253,42.8236,21.1247,1.07315,-0.4,31.7414,-0.3,32.3662,-4.33259,-8.85512,-7.34826,70.4007,-16.1393,33.5204,-33.7808,102.234
F_S_WWS_WM_148,0.225918060874891,0.228392325295681,5.87987,7.10137,8.72984,4.85906,-1.67,-0.68,19.2022,-4.52843,-11.1197,41.9435,0.993291,0.7,-23.6146,0.6,-13.83,5.90722,-25.4146,3.49098,73.7437,17.005,59.6911,-41.6326,-180.892
F_S_WWS_WM_149,0.20862719602853,0.215332012528239,5.48757,-4.27259,-4.04946,-11.2819,-1.41,-0.41,-0.376644,1.45601,-3.37328,12.6176,1.73022,-0.3,-4.06182,-0.2,-19.1538,-16.7486,-27.8259,-14.1644,75.5069,-2.05553,33.7699,-39.7277,-190.472
F_S_WWS_WM_150,0.212482603482323,0.233202385518272,14.7031,5.83089,8.97893,3.93312,0.25,1.14,7.66716,8.80573,-9.60977,69.475,2.37814,0.7,-13.1098,0.9,10.6465,-6.4317,29.8431,18.2301,-47.0998,-49.2349,-27.3362,18.4438,-2.77782
